protocolo,unidade,fpr,tpr,limiar
A,imagem,0.24290220820189273,0.5485996705107083,0.6565305095722331
A,imagem,0.24290220820189273,0.5502471169686985,0.6544315496474098
A,imagem,0.24369085173501578,0.5502471169686985,0.6511333658946414
A,imagem,0.24369085173501578,0.5551894563426688,0.6457100653010356
A,imagem,0.2444794952681388,0.5551894563426688,0.6449798648738047
A,imagem,0.2444794952681388,0.556836902800659,0.6387942840745111
A,imagem,0.2476340694006309,0.556836902800659,0.633790391740438
A,imagem,0.2476340694006309,0.5584843492586491,0.6335769497479237
A,imagem,0.250788643533123,0.5584843492586491,0.6241593726399468
A,imagem,0.250788643533123,0.5601317957166392,0.6167302606415914
A,imagem,0.25157728706624605,0.5601317957166392,0.6164191434015031
A,imagem,0.25157728706624605,0.5617792421746294,0.6137403514988385
A,imagem,0.25236593059936907,0.5617792421746294,0.6128701945083286
A,imagem,0.25236593059936907,0.5634266886326195,0.6073357390974647
A,imagem,0.2539432176656151,0.5634266886326195,0.6010339445408469
A,imagem,0.2539432176656151,0.5667215815485996,0.5986468374020792
A,imagem,0.2555205047318612,0.5667215815485996,0.5904112949967018
A,imagem,0.2555205047318612,0.5700164744645799,0.5850055943641883
A,imagem,0.2586750788643533,0.5700164744645799,0.5777826269071487
A,imagem,0.2586750788643533,0.57166392092257,0.5776835080272882
A,imagem,0.26261829652996843,0.57166392092257,0.5691893334410795
A,imagem,0.26261829652996843,0.5749588138385503,0.5630849137114566
A,imagem,0.26419558359621453,0.5749588138385503,0.5576019035797288
A,imagem,0.26419558359621453,0.5766062602965404,0.5551846386808582
A,imagem,0.2689274447949527,0.5766062602965404,0.5381289938942905
A,imagem,0.2689274447949527,0.5782537067545305,0.5378104167372747
A,imagem,0.2705047318611987,0.5782537067545305,0.5359466500041767
A,imagem,0.2705047318611987,0.5799011532125206,0.529367109663163
A,imagem,0.27208201892744477,0.5799011532125206,0.5268666382847169
A,imagem,0.27208201892744477,0.5815485996705108,0.5252877582123885
A,imagem,0.2744479495268139,0.5815485996705108,0.5222153201010963
A,imagem,0.2744479495268139,0.5930807248764415,0.5108939533710682
A,imagem,0.2752365930599369,0.5930807248764415,0.5101818592740186
A,imagem,0.2752365930599369,0.5947281713344317,0.5030736737445228
A,imagem,0.2807570977917981,0.5947281713344317,0.4872933081324495
A,imagem,0.2807570977917981,0.6079077429983526,0.467991021254843
A,imagem,0.28470031545741326,0.6079077429983526,0.456091666962233
A,imagem,0.28470031545741326,0.6095551894563427,0.4554556939017883
A,imagem,0.2894321766561514,0.6095551894563427,0.4407419559254031
A,imagem,0.2894321766561514,0.6112026359143328,0.4398912467081884
A,imagem,0.2902208201892745,0.6112026359143328,0.4378129156664986
A,imagem,0.2902208201892745,0.6128500823723229,0.4371677660658966
A,imagem,0.2917981072555205,0.6128500823723229,0.4337831701316275
A,imagem,0.2917981072555205,0.6161449752883031,0.4279516820747463
A,imagem,0.29337539432176657,0.6161449752883031,0.4267412582034811
A,imagem,0.29337539432176657,0.6210873146622735,0.4244096103183747
A,imagem,0.2949526813880126,0.6210873146622735,0.4210395649463542
A,imagem,0.2949526813880126,0.6243822075782537,0.4177589981993937
A,imagem,0.29574132492113564,0.6243822075782537,0.4170880385732732
A,imagem,0.29574132492113564,0.627677100494234,0.4169474266364845
A,imagem,0.29652996845425866,0.627677100494234,0.4125161500547431
A,imagem,0.29652996845425866,0.6293245469522241,0.4113631136721588
A,imagem,0.2973186119873817,0.6293245469522241,0.4103238871941866
A,imagem,0.2973186119873817,0.6326194398682042,0.4082058880133254
A,imagem,0.30362776025236593,0.6326194398682042,0.3983757784261723
A,imagem,0.30362776025236593,0.6342668863261944,0.3968484562151832
A,imagem,0.305205047318612,0.6342668863261944,0.3940730379023925
A,imagem,0.305205047318612,0.642504118616145,0.3838053717405698
A,imagem,0.30757097791798105,0.642504118616145,0.3794211057791867
A,imagem,0.30757097791798105,0.6457990115321252,0.3764858135294708
A,imagem,0.3083596214511041,0.6457990115321252,0.3748525611740032
A,imagem,0.3083596214511041,0.6474464579901154,0.37421856001689
A,imagem,0.3107255520504732,0.6474464579901154,0.3649986859316079
A,imagem,0.3107255520504732,0.6490939044481054,0.3638718331358748
A,imagem,0.31309148264984227,0.6490939044481054,0.3619547229297362
A,imagem,0.31309148264984227,0.6523887973640856,0.3613222380635087
A,imagem,0.3138801261829653,0.6523887973640856,0.3577945304870102
A,imagem,0.3138801261829653,0.6540362438220758,0.3568699347457175
A,imagem,0.31782334384858046,0.6540362438220758,0.3492549849351665
A,imagem,0.31782334384858046,0.6589785831960461,0.3441143921225637
A,imagem,0.3194006309148265,0.6589785831960461,0.3413173607167498
A,imagem,0.3194006309148265,0.6655683690280065,0.3339189575733071
A,imagem,0.32018927444794953,0.6655683690280065,0.3319609134975466
A,imagem,0.32018927444794953,0.6672158154859967,0.3319545332844059
A,imagem,0.3264984227129338,0.6672158154859967,0.3196092789864312
A,imagem,0.3264984227129338,0.6688632619439868,0.3192029098963349
A,imagem,0.3272870662460568,0.6688632619439868,0.3150903410993623
A,imagem,0.3272870662460568,0.6705107084019769,0.3141026018368519
A,imagem,0.3280757097791798,0.6705107084019769,0.3132011648311381
A,imagem,0.3280757097791798,0.6721581548599671,0.3124108520124166
A,imagem,0.32886435331230285,0.6721581548599671,0.3121129888471488
A,imagem,0.32886435331230285,0.6738056013179572,0.3118478833689581
A,imagem,0.33280757097791797,0.6738056013179572,0.3054791576637942
A,imagem,0.33280757097791797,0.6771004942339374,0.3024718070144867
A,imagem,0.3359621451104101,0.6771004942339374,0.2927532378577909
A,imagem,0.3359621451104101,0.6787479406919276,0.2925886969373593
A,imagem,0.33675078864353314,0.6787479406919276,0.2925190491661008
A,imagem,0.33675078864353314,0.6803953871499177,0.290947218479598
A,imagem,0.33753943217665616,0.6803953871499177,0.2892140431262909
A,imagem,0.33753943217665616,0.6820428336079077,0.2879027769063273
A,imagem,0.3391167192429022,0.6820428336079077,0.2874352874875051
A,imagem,0.3391167192429022,0.6869851729818781,0.2845522847696979
A,imagem,0.34069400630914826,0.6869851729818781,0.2811964036401708
A,imagem,0.34069400630914826,0.6902800658978583,0.2781887083038446
A,imagem,0.3430599369085173,0.6902800658978583,0.2762664515725762
A,imagem,0.3430599369085173,0.6919275123558485,0.2751591459833547
A,imagem,0.3438485804416404,0.6919275123558485,0.2741428544394389
A,imagem,0.3438485804416404,0.6935749588138386,0.269560656950649
A,imagem,0.34463722397476343,0.6935749588138386,0.267829232141989
A,imagem,0.34463722397476343,0.6952224052718287,0.2666289893382808
A,imagem,0.35173501577287064,0.6952224052718287,0.2495663922015742
A,imagem,0.35173501577287064,0.6968698517298187,0.2490406622343638
A,imagem,0.35331230283911674,0.6968698517298187,0.2480807190124361
A,imagem,0.35331230283911674,0.6985172981878089,0.2450342245738555
A,imagem,0.35410094637223977,0.6985172981878089,0.2438759986610348
A,imagem,0.35410094637223977,0.7018121911037891,0.2398278609097011
A,imagem,0.3556782334384858,0.7018121911037891,0.2366456911945726
A,imagem,0.3556782334384858,0.7034596375617792,0.2352482423590645
A,imagem,0.36829652996845424,0.7034596375617792,0.2127317600320242
A,imagem,0.36829652996845424,0.7084019769357496,0.2100133152214875
A,imagem,0.3714511041009464,0.7084019769357496,0.2047421229257335
A,imagem,0.3714511041009464,0.7100494233937397,0.2033627611580855
A,imagem,0.3753943217665615,0.7100494233937397,0.1967671536921015
A,imagem,0.3753943217665615,0.71334431630972,0.1937754092645381
A,imagem,0.3777602523659306,0.71334431630972,0.1925928301348232
A,imagem,0.3777602523659306,0.71499176276771,0.192551677038228
A,imagem,0.3785488958990536,0.71499176276771,0.1917786457973559
