protocolo,unidade,fpr,tpr,limiar
A,imagem,0.16876971608832808,0.5354200988467874,0.6125618966835452
A,imagem,0.16876971608832808,0.5387149917627677,0.6117785352342476
A,imagem,0.1719242902208202,0.5387149917627677,0.6107591228562315
A,imagem,0.1719242902208202,0.5403624382207578,0.6098095007384151
A,imagem,0.17271293375394323,0.5403624382207578,0.6091478354558729
A,imagem,0.17271293375394323,0.5420098846787479,0.609098036159223
A,imagem,0.17586750788643532,0.5420098846787479,0.6067671813439874
A,imagem,0.17586750788643532,0.5453047775947282,0.6053138054015007
A,imagem,0.1774447949526814,0.5453047775947282,0.6047705876109638
A,imagem,0.1774447949526814,0.5485996705107083,0.6046218143103111
A,imagem,0.17823343848580442,0.5485996705107083,0.6043127420882518
A,imagem,0.17823343848580442,0.5502471169686985,0.604241853952442
A,imagem,0.17902208201892744,0.5502471169686985,0.604221759825743
A,imagem,0.17902208201892744,0.5535420098846787,0.6037666633897165
A,imagem,0.18138801261829654,0.5535420098846787,0.602465522651738
A,imagem,0.18138801261829654,0.5551894563426688,0.6024594559059934
A,imagem,0.18848580441640378,0.5551894563426688,0.6005074074152758
A,imagem,0.18848580441640378,0.556836902800659,0.6002972524706883
A,imagem,0.19242902208201892,0.556836902800659,0.5939976483902193
A,imagem,0.19242902208201892,0.5601317957166392,0.5924720036276
A,imagem,0.19400630914826497,0.5601317957166392,0.5888245204850778
A,imagem,0.19400630914826497,0.5617792421746294,0.5885520294832954
A,imagem,0.1971608832807571,0.5617792421746294,0.5855248239111667
A,imagem,0.1971608832807571,0.5634266886326195,0.5841956164555511
A,imagem,0.1995268138801262,0.5634266886326195,0.5820337279208767
A,imagem,0.1995268138801262,0.5650741350906096,0.5814316327220087
A,imagem,0.20031545741324921,0.5650741350906096,0.5812376531108746
A,imagem,0.20031545741324921,0.5700164744645799,0.577434470011932
A,imagem,0.20268138801261829,0.5700164744645799,0.575739321416105
A,imagem,0.20268138801261829,0.57166392092257,0.5756444165624442
A,imagem,0.20425867507886436,0.57166392092257,0.5751580951362832
A,imagem,0.20425867507886436,0.5749588138385503,0.574480396459788
A,imagem,0.2058359621451104,0.5749588138385503,0.5741293799211736
A,imagem,0.2058359621451104,0.5766062602965404,0.5737690181864517
A,imagem,0.20977917981072555,0.5766062602965404,0.5721488208357309
A,imagem,0.20977917981072555,0.5799011532125206,0.5716390629631846
A,imagem,0.21056782334384858,0.5799011532125206,0.571381908340492
A,imagem,0.21056782334384858,0.5815485996705108,0.571365863860332
A,imagem,0.2113564668769716,0.5815485996705108,0.5711588130686197
A,imagem,0.2113564668769716,0.5848434925864909,0.5698104237376064
A,imagem,0.21214511041009465,0.5848434925864909,0.5696755616744464
A,imagem,0.21214511041009465,0.5930807248764415,0.5687296557194239
A,imagem,0.21293375394321767,0.5930807248764415,0.5676301785363717
A,imagem,0.21293375394321767,0.5963756177924218,0.5669759738085249
A,imagem,0.2137223974763407,0.5963756177924218,0.5660487240354302
A,imagem,0.2137223974763407,0.5996705107084019,0.5655689957085478
A,imagem,0.21451104100946372,0.5996705107084019,0.5655182938490148
A,imagem,0.21451104100946372,0.6013179571663921,0.5648163899111466
A,imagem,0.21608832807570977,0.6013179571663921,0.564224363867434
A,imagem,0.21608832807570977,0.6029654036243822,0.5634019600251555
A,imagem,0.22082018927444794,0.6029654036243822,0.5623145903759279
A,imagem,0.22082018927444794,0.6079077429983526,0.5612996225486664
A,imagem,0.221608832807571,0.6079077429983526,0.560520979653186
A,imagem,0.221608832807571,0.6095551894563427,0.5599115028978018
A,imagem,0.22318611987381703,0.6095551894563427,0.5589684760475967
A,imagem,0.22318611987381703,0.6128500823723229,0.5580708485451354
A,imagem,0.22397476340694006,0.6128500823723229,0.5576669450640153
A,imagem,0.22397476340694006,0.6144975288303131,0.5568879427382972
A,imagem,0.22634069400630916,0.6144975288303131,0.5553766715545329
A,imagem,0.22634069400630916,0.6161449752883031,0.5542672046465967
A,imagem,0.23186119873817035,0.6161449752883031,0.5514212351605167
A,imagem,0.23186119873817035,0.6194398682042833,0.5504751259594863
A,imagem,0.23264984227129337,0.6194398682042833,0.5503145873821869
A,imagem,0.23264984227129337,0.6210873146622735,0.5497739642511571
A,imagem,0.23501577287066247,0.6210873146622735,0.5474795605809281
A,imagem,0.23501577287066247,0.6227347611202636,0.5468530185159054
A,imagem,0.2358044164037855,0.6227347611202636,0.5467197697753693
A,imagem,0.2358044164037855,0.6293245469522241,0.5456988020514093
A,imagem,0.23895899053627762,0.6293245469522241,0.5448451676880629
A,imagem,0.23895899053627762,0.6326194398682042,0.5442217025634326
A,imagem,0.2421135646687697,0.6326194398682042,0.5421270124332116
A,imagem,0.2421135646687697,0.6342668863261944,0.5411929939446388
A,imagem,0.24290220820189273,0.6342668863261944,0.5404744697884057
A,imagem,0.24290220820189273,0.6359143327841845,0.5402261322522163
A,imagem,0.2444794952681388,0.6359143327841845,0.540157789569399
A,imagem,0.2444794952681388,0.6408566721581549,0.5381540329267568
A,imagem,0.24526813880126183,0.6408566721581549,0.5380849147872461
A,imagem,0.24526813880126183,0.642504118616145,0.5377934370867773
A,imagem,0.24605678233438485,0.642504118616145,0.5376163097063527
A,imagem,0.24605678233438485,0.6441515650741351,0.5375442134446988
A,imagem,0.24684542586750788,0.6441515650741351,0.5373653432387203
A,imagem,0.24684542586750788,0.6457990115321252,0.5372316089181011
A,imagem,0.25,0.6457990115321252,0.5331521126269522
A,imagem,0.25,0.6474464579901154,0.5329883403586746
A,imagem,0.250788643533123,0.6474464579901154,0.5328388518185366
A,imagem,0.250788643533123,0.6507413509060955,0.5317409798734463
A,imagem,0.25236593059936907,0.6507413509060955,0.5316042683237814
A,imagem,0.25236593059936907,0.6523887973640856,0.5307960114409578
A,imagem,0.2539432176656151,0.6523887973640856,0.5273625325134521
A,imagem,0.2539432176656151,0.6540362438220758,0.5262765805616264
A,imagem,0.2555205047318612,0.6540362438220758,0.525441281640483
A,imagem,0.2555205047318612,0.6556836902800659,0.5254178541278556
A,imagem,0.25630914826498424,0.6556836902800659,0.521218866083699
A,imagem,0.25630914826498424,0.657331136738056,0.5211504813717782
A,imagem,0.26261829652996843,0.657331136738056,0.5184693102106592
A,imagem,0.26261829652996843,0.6589785831960461,0.5179824906362991
A,imagem,0.2634069400630915,0.6589785831960461,0.5175306226588227
A,imagem,0.2634069400630915,0.6606260296540363,0.5172683318242988
A,imagem,0.26419558359621453,0.6606260296540363,0.5170421213233083
A,imagem,0.26419558359621453,0.6639209225700164,0.5160525962707357
A,imagem,0.26498422712933756,0.6639209225700164,0.5155485578210592
A,imagem,0.26498422712933756,0.6655683690280065,0.5144319020828104
A,imagem,0.26735015772870663,0.6655683690280065,0.5125339815238036
A,imagem,0.26735015772870663,0.6688632619439868,0.5100602716233469
A,imagem,0.26813880126182965,0.6688632619439868,0.5089384801757414
A,imagem,0.26813880126182965,0.6705107084019769,0.5088245932069355
A,imagem,0.27287066246056785,0.6705107084019769,0.5057352151910379
A,imagem,0.27287066246056785,0.6738056013179572,0.504768044198399
A,imagem,0.27365930599369087,0.6738056013179572,0.5031552330102274
A,imagem,0.27365930599369087,0.6754530477759473,0.5029402404845189
A,imagem,0.27917981072555204,0.6754530477759473,0.5000044492345362
A,imagem,0.27917981072555204,0.6771004942339374,0.4996178734871285
A,imagem,0.2807570977917981,0.6771004942339374,0.4977548432093824
A,imagem,0.2807570977917981,0.6787479406919276,0.4976243480935391
A,imagem,0.2823343848580442,0.6787479406919276,0.4975266428759703
A,imagem,0.2823343848580442,0.6803953871499177,0.497477765338301
A,imagem,0.2831230283911672,0.6803953871499177,0.4974241614169755
A,imagem,0.2831230283911672,0.6820428336079077,0.4971472115548493
A,imagem,0.28391167192429023,0.6820428336079077,0.4967925179275856
A,imagem,0.28391167192429023,0.6836902800658978,0.4959773839186503
A,imagem,0.2862776025236593,0.6836902800658978,0.4949633826633124
A,imagem,0.2862776025236593,0.6869851729818781,0.4938438487482239
A,imagem,0.28785488958990535,0.6869851729818781,0.4933833811521406
A,imagem,0.28785488958990535,0.6919275123558485,0.4918542001848492
A,imagem,0.2894321766561514,0.6919275123558485,0.4912336101944502
A,imagem,0.2894321766561514,0.6935749588138386,0.4901703943476086
A,imagem,0.2917981072555205,0.6935749588138386,0.4886888155660564
A,imagem,0.2917981072555205,0.6952224052718287,0.4883429169671315
A,imagem,0.29337539432176657,0.6952224052718287,0.4881062711575148
A,imagem,0.29337539432176657,0.6985172981878089,0.4873600462070366
A,imagem,0.2949526813880126,0.6985172981878089,0.4858915144339928
A,imagem,0.2949526813880126,0.7018121911037891,0.4847975997663934
A,imagem,0.29652996845425866,0.7018121911037891,0.4836877950077916
A,imagem,0.29652996845425866,0.7034596375617792,0.4833491546120329
A,imagem,0.2973186119873817,0.7034596375617792,0.4827991806300861
A,imagem,0.2973186119873817,0.7067545304777595,0.4817258335659531
A,imagem,0.2981072555205047,0.7067545304777595,0.480204760216394
A,imagem,0.2981072555205047,0.7084019769357496,0.4800440204566502
A,imagem,0.2996845425867508,0.7084019769357496,0.4795646541619509
A,imagem,0.2996845425867508,0.7116968698517299,0.4774012119720316
A,imagem,0.30362776025236593,0.7116968698517299,0.475555135406736
A,imagem,0.30362776025236593,0.71334431630972,0.4739853728133464
A,imagem,0.30441640378548895,0.71334431630972,0.4739768869600355
A,imagem,0.30441640378548895,0.71499176276771,0.4738950197141808
A,imagem,0.305993690851735,0.71499176276771,0.4728239573698632
A,imagem,0.305993690851735,0.7166392092257001,0.4728208013241565
A,imagem,0.31703470031545744,0.7166392092257001,0.4658169622961635
A,imagem,0.31703470031545744,0.7182866556836903,0.4648493940425734
A,imagem,0.3186119873817035,0.7182866556836903,0.4644674257169324
A,imagem,0.3186119873817035,0.7199341021416804,0.4640083844125048
A,imagem,0.3217665615141956,0.7199341021416804,0.461575732222251
A,imagem,0.3217665615141956,0.7215815485996705,0.4614256643767231
A,imagem,0.32334384858044163,0.7215815485996705,0.4612814750199105
A,imagem,0.32334384858044163,0.728171334431631,0.4597917079266558
A,imagem,0.3257097791798107,0.728171334431631,0.4587275848079873
A,imagem,0.3257097791798107,0.729818780889621,0.4578455853008742
A,imagem,0.3272870662460568,0.729818780889621,0.4576047959244746
A,imagem,0.3272870662460568,0.7314662273476112,0.4568368069135608
A,imagem,0.32886435331230285,0.7314662273476112,0.4566665462655517
A,imagem,0.32886435331230285,0.7331136738056013,0.4564082785751184
A,imagem,0.32965299684542587,0.7331136738056013,0.4556712969815062
A,imagem,0.32965299684542587,0.7347611202635914,0.4547414068579053
A,imagem,0.3312302839116719,0.7347611202635914,0.4539400599762722
A,imagem,0.3312302839116719,0.7364085667215815,0.4539387207767412
A,imagem,0.3359621451104101,0.7364085667215815,0.452294344145702
A,imagem,0.3359621451104101,0.7380560131795717,0.4522765918560697
A,imagem,0.3391167192429022,0.7380560131795717,0.4505745537026485
A,imagem,0.3391167192429022,0.7413509060955519,0.4496018927786441
A,imagem,0.34463722397476343,0.7413509060955519,0.4470823529340534
A,imagem,0.34463722397476343,0.742998352553542,0.4468739930568414
A,imagem,0.34542586750788645,0.742998352553542,0.4468603608760263
A,imagem,0.34542586750788645,0.7462932454695222,0.4454115349400621
A,imagem,0.3462145110410095,0.7462932454695222,0.4448718732569738
A,imagem,0.3462145110410095,0.7479406919275123,0.4447877776752509
A,imagem,0.35252365930599366,0.7479406919275123,0.4403620817113989
A,imagem,0.35252365930599366,0.7495881383855024,0.4403522311881955
A,imagem,0.35331230283911674,0.7495881383855024,0.4400043889705464
A,imagem,0.35331230283911674,0.7512355848434926,0.4398880916512173
A,imagem,0.3548895899053628,0.7512355848434926,0.4390290387094769
A,imagem,0.3548895899053628,0.7528830313014827,0.4382728724634311
A,imagem,0.35646687697160884,0.7528830313014827,0.436904630686372
A,imagem,0.35646687697160884,0.7545304777594728,0.4365135185579982
A,imagem,0.361198738170347,0.7545304777594728,0.4343124621354804
A,imagem,0.361198738170347,0.7561779242174629,0.4339859847735575
A,imagem,0.36198738170347006,0.7561779242174629,0.4339602724197852
A,imagem,0.36198738170347006,0.7627677100494233,0.4320797305505641
A,imagem,0.3643533123028391,0.7627677100494233,0.4299611578644536
A,imagem,0.3643533123028391,0.7644151565074135,0.4292582718051868
A,imagem,0.3659305993690852,0.7644151565074135,0.4283293290489368
A,imagem,0.3659305993690852,0.7660626029654036,0.4280151163036431
A,imagem,0.3698738170347003,0.7660626029654036,0.4262581217700563
A,imagem,0.3698738170347003,0.7677100494233937,0.4255627275567519
A,imagem,0.3722397476340694,0.7677100494233937,0.4247286537953521
A,imagem,0.3722397476340694,0.7693574958813838,0.4246256085991903
A,imagem,0.3746056782334385,0.7693574958813838,0.4226711530004137
